Time, Roll1,Pitch1,Yaw1,Acc1x,Acc1y,Acc1z,Gyro1x,Gyro1y,Gyro1z,Q1w,Q1x,Q1y,Q1z, Roll2,Pitch2,Yaw2,Acc2x,Acc2y,Acc2z,Gyro2x,Gyro2y,Gyro2z,Q2w,Q2x,Q2y,Q2z, Roll3,Pitch3,Yaw3,Acc3x,Acc3y,Acc3z,Gyro3x,Gyro3y,Gyro3z,Q3w,Q3x,Q3y,Q3z
271072896,-75.0,44.0,58.0,3979.0,-6374.0,5374.0,-206,349,222,538,-423,162,-709,125.0,24.0,-19.0,1567.0,7154.0,-1498.0,-418,1,258,-525,-505,581,362,115.0,-41.0,19.0,-4888.0,7837.0,254.0,-658,311,1560,-714,-652,-252,34
271084288,-76.0,43.0,58.0,3935.0,-6414.0,5363.0,-243,368,224,538,-423,165,-709,126.0,24.0,-18.0,1546.0,7183.0,-1459.0,-442,12,251,-526,-502,581,363,116.0,-40.0,19.0,-4879.0,7906.0,280.0,-534,338,1532,-716,-651,-248,26
271104212,-77.0,42.0,58.0,3905.0,-6461.0,5406.0,-276,385,247,538,-422,171,-708,126.0,25.0,-17.0,1507.0,7245.0,-1395.0,-476,6,240,-530,-497,580,365,118.0,-38.0,18.0,-4779.0,7910.0,314.0,-426,338,1535,-717,-651,-244,19
271113184,-77.0,42.0,58.0,3908.0,-6477.0,5423.0,-285,397,266,538,-421,174,-708,126.0,25.0,-17.0,1538.0,7256.0,-1371.0,-475,23,245,-532,-495,580,366,121.0,-35.0,16.0,-4377.0,7846.0,417.0,-312,264,1468,-719,-652,-236,5
271133104,-78.0,41.0,57.0,3930.0,-6547.0,5428.0,-316,374,288,538,-421,180,-706,126.0,26.0,-16.0,1657.0,7243.0,-1238.0,-505,92,280,-536,-490,579,368,124.0,-32.0,15.0,-3947.0,7764.0,555.0,-319,106,1302,-722,-653,-228,-6
271144544,-79.0,40.0,57.0,3955.0,-6595.0,5437.0,-334,359,293,538,-420,183,-706,126.0,26.0,-15.0,1719.0,7243.0,-1148.0,-532,87,287,-539,-487,578,369,125.0,-31.0,14.0,-3775.0,7726.0,597.0,-325,45,1228,-723,-652,-223,-11
271164560,-80.0,39.0,57.0,4040.0,-6668.0,5487.0,-390,330,301,538,-420,190,-704,126.0,27.0,-14.0,1814.0,7320.0,-978.0,-605,-34,285,-544,-481,577,372,127.0,-29.0,13.0,-3638.0,7692.0,659.0,-284,2,1065,-725,-652,-216,-20
271173560,-81.0,39.0,56.0,4089.0,-6687.0,5500.0,-406,302,301,538,-420,193,-703,126.0,27.0,-13.0,1806.0,7387.0,-932.0,-630,-84,279,-546,-478,577,373,128.0,-28.0,12.0,-3593.0,7656.0,631.0,-228,7,985,-726,-652,-212,-24
271193560,-82.0,38.0,56.0,4129.0,-6678.0,5390.0,-384,314,316,538,-421,199,-702,126.0,28.0,-12.0,1731.0,7572.0,-877.0,-631,-72,288,-550,-471,576,377,129.0,-26.0,11.0,-3492.0,7500.0,532.0,-115,2,818,-727,-653,-207,-30
271205008,-82.0,38.0,55.0,4116.0,-6692.0,5320.0,-373,309,322,538,-421,202,-701,126.0,28.0,-11.0,1691.0,7655.0,-870.0,-613,-38,303,-552,-468,575,378,130.0,-25.0,11.0,-3454.0,7422.0,486.0,-111,28,720,-728,-653,-204,-33
271225024,-84.0,37.0,55.0,4019.0,-6818.0,5238.0,-408,253,319,538,-422,208,-698,126.0,29.0,-10.0,1627.0,7761.0,-771.0,-584,44,331,-557,-462,574,381,131.0,-24.0,10.0,-3324.0,7266.0,409.0,-141,97,552,-729,-653,-201,-38
271234040,-84.0,37.0,54.0,3961.0,-6886.0,5231.0,-449,220,314,538,-422,211,-697,126.0,29.0,-9.0,1594.0,7772.0,-672.0,-585,92,338,-559,-459,574,382,131.0,-24.0,10.0,-3220.0,7212.0,385.0,-143,137,497,-729,-652,-200,-40
271254068,-86.0,36.0,54.0,3832.0,-6964.0,5207.0,-500,175,315,538,-424,217,-695,126.0,30.0,-8.0,1532.0,7745.0,-462.0,-610,198,344,-565,-453,571,384,132.0,-23.0,10.0,-3052.0,7208.0,372.0,-184,96,331,-730,-652,-198,-44
271263088,-86.0,35.0,53.0,3774.0,-6976.0,5182.0,-503,161,319,537,-425,221,-693,125.0,30.0,-7.0,1518.0,7726.0,-362.0,-624,244,337,-568,-450,570,385,132.0,-23.0,9.0,-2988.0,7224.0,399.0,-217,17,235,-730,-651,-198,-45
271283140,-88.0,35.0,52.0,3663.0,-7021.0,5059.0,-502,147,318,537,-427,227,-690,125.0,31.0,-5.0,1537.0,7697.0,-178.0,-627,300,307,-574,-445,567,387,132.0,-23.0,9.0,-2906.0,7308.0,527.0,-188,-80,91,-732,-649,-196,-45
271294572,-89.0,34.0,52.0,3607.0,-7063.0,4995.0,-509,148,312,537,-428,230,-689,125.0,31.0,-4.0,1540.0,7683.0,-97.0,-627,299,281,-577,-442,565,387,132.0,-23.0,9.0,-2885.0,7370.0,633.0,-160,-68,31,-733,-649,-196,-45
271314588,-90.0,34.0,51.0,3462.0,-7122.0,4847.0,-531,135,320,537,-430,236,-685,125.0,31.0,-3.0,1608.0,7765.0,21.0,-581,245,222,-583,-438,562,389,132.0,-23.0,9.0,-2796.0,7509.0,771.0,-54,25,-62,-734,-647,-196,-44
271323608,-91.0,33.0,50.0,3392.0,-7114.0,4765.0,-537,130,322,536,-431,240,-684,124.0,32.0,-2.0,1675.0,7839.0,114.0,-582,234,238,-585,-435,560,390,132.0,-23.0,9.0,-2700.0,7521.0,794.0,27,59,-83,-735,-647,-197,-44
271343644,-92.0,33.0,49.0,3258.0,-7079.0,4591.0,-531,122,337,536,-433,246,-680,124.0,32.0,-1.0,1829.0,7900.0,164.0,-521,314,307,-591,-430,557,392,132.0,-23.0,9.0,-2576.0,7469.0,790.0,98,63,-110,-734,-647,-197,-44
271355076,-93.0,32.0,49.0,3204.0,-7069.0,4529.0,-523,124,345,536,-434,249,-678,123.0,33.0,0.0,1890.0,7882.0,116.0,-466,377,313,-594,-428,555,392,131.0,-23.0,10.0,-2289.0,7307.0,726.0,172,-43,-198,-734,-647,-198,-42
271375104,-95.0,32.0,48.0,3136.0,-7083.0,4449.0,-511,140,349,536,-436,256,-675,123.0,33.0,0.0,2073.0,7814.0,49.0,-407,484,309,-600,-425,552,391,131.0,-24.0,10.0,-2138.0,7175.0,697.0,176,-237,-350,-733,-648,-198,-38
271384128,-95.0,31.0,47.0,3118.0,-7103.0,4414.0,-515,141,341,536,-437,259,-673,122.0,34.0,0.0,2205.0,7824.0,32.0,-420,511,309,-603,-423,550,390,130.0,-24.0,10.0,-2156.0,7152.0,710.0,173,-290,-436,-733,-648,-199,-35
271404172,-97.0,30.0,46.0,3055.0,-7131.0,4329.0,-529,151,314,535,-439,265,-670,122.0,34.0,1.0,2487.0,7916.0,-101.0,-379,509,305,-609,-420,547,388,129.0,-25.0,11.0,-2306.0,7102.0,696.0,229,-250,-588,-733,-648,-200,-29
271413184,-98.0,30.0,46.0,2997.0,-7130.0,4292.0,-534,144,308,535,-440,269,-668,121.0,35.0,1.0,2585.0,7967.0,-134.0,-300,500,292,-612,-419,546,387,129.0,-26.0,11.0,-2359.0,6999.0,664.0,283,-197,-620,-733,-649,-201,-25
271433196,-99.0,29.0,45.0,2868.0,-7124.0,4180.0,-524,153,294,534,-442,275,-665,120.0,35.0,2.0,2652.0,8029.0,-143.0,-214,410,247,-617,-417,543,385,128.0,-27.0,12.0,-2363.0,6878.0,637.0,304,-145,-613,-732,-649,-203,-22
271444644,-100.0,29.0,44.0,2805.0,-7140.0,4116.0,-508,163,290,534,-442,278,-663,120.0,35.0,2.0,2637.0,8040.0,-154.0,-189,375,210,-619,-416,542,384,127.0,-28.0,12.0,-2335.0,6819.0,621.0,168,-115,-615,-731,-649,-206,-15
271464672,-101.0,28.0,43.0,2720.0,-7214.0,3957.0,-486,180,299,533,-444,284,-660,120.0,36.0,2.0,2576.0,8140.0,-206.0,-180,443,131,-622,-415,540,383,126.0,-29.0,13.0,-2243.0,7027.0,606.0,93,-124,-597,-731,-648,-209,-10
271473700,-102.0,28.0,43.0,2716.0,-7268.0,3890.0,-483,185,306,533,-445,287,-659,120.0,36.0,2.0,2565.0,8251.0,-223.0,-151,544,108,-624,-415,538,382,125.0,-30.0,13.0,-2236.0,7158.0,555.0,139,-106,-588,-731,-648,-210,-7
271493740,-103.0,27.0,42.0,2754.0,-7354.0,3795.0,-485,197,299,532,-446,294,-656,119.0,36.0,2.0,2568.0,8553.0,-300.0,0,775,108,-629,-417,534,379,124.0,-31.0,14.0,-2208.0,7329.0,483.0,251,-116,-575,-730,-648,-213,-1
271502768,-104.0,27.0,41.0,2788.0,-7387.0,3767.0,-481,204,280,531,-447,297,-654,119.0,36.0,2.0,2587.0,8719.0,-311.0,116,837,103,-631,-419,532,377,124.0,-31.0,14.0,-2154.0,7409.0,449.0,298,-124,-559,-729,-649,-214,0
271522828,-105.0,26.0,41.0,2817.0,-7449.0,3720.0,-476,200,255,530,-448,303,-652,119.0,36.0,2.0,2695.0,8904.0,-358.0,384,1000,151,-635,-423,528,371,123.0,-32.0,14.0,-2099.0,7482.0,444.0,326,-145,-550,-728,-650,-215,3
271534272,-106.0,26.0,40.0,2827.0,-7475.0,3702.0,-474,192,245,530,-449,305,-650,119.0,36.0,1.0,2760.0,8959.0,-391.0,507,1047,178,-637,-426,526,367,123.0,-33.0,15.0,-2049.0,7635.0,457.0,377,-211,-537,-726,-651,-216,9
271554332,-107.0,25.0,39.0,2837.0,-7482.0,3652.0,-437,161,231,528,-450,311,-648,119.0,36.0,0.0,2929.0,9008.0,-451.0,706,1192,195,-640,-434,522,357,122.0,-34.0,16.0,-2186.0,7658.0,350.0,507,-311,-547,-724,-653,-217,16
271563364,-108.0,25.0,39.0,2839.0,-7492.0,3604.0,-414,154,226,528,-451,313,-646,119.0,36.0,0.0,3036.0,8991.0,-476.0,815,1260,213,-642,-438,520,351,121.0,-34.0,16.0,-2297.0,7560.0,356.0,558,-370,-547,-723,-655,-218,20
271583424,-109.0,25.0,38.0,2817.0,-7569.0,3493.0,-403,128,201,527,-453,318,-644,119.0,37.0,-2.0,3290.0,8871.0,-462.0,987,1300,246,-646,-447,516,338,120.0,-35.0,17.0,-2570.0,7276.0,380.0,605,-358,-553,-720,-658,-218,28
271594888,-109.0,24.0,37.0,2776.0,-7622.0,3453.0,-410,109,192,526,-454,320,-643,119.0,37.0,-2.0,3400.0,8781.0,-423.0,1050,1281,234,-647,-452,515,331,120.0,-36.0,17.0,-2696.0,7065.0,428.0,589,-372,-554,-718,-659,-218,32
271614944,-111.0,24.0,37.0,2688.0,-7693.0,3428.0,-458,68,176,525,-456,325,-640,118.0,37.0,-4.0,3572.0,8532.0,-293.0,1159,1187,152,-649,-462,512,318,119.0,-37.0,17.0,-2800.0,6861.0,528.0,499,-374,-536,-717,-660,-219,36
271623968,-111.0,24.0,36.0,2636.0,-7693.0,3440.0,-469,41,165,524,-457,327,-638,118.0,38.0,-5.0,3614.0,8413.0,-241.0,1181,1089,106,-650,-467,510,312,118.0,-38.0,18.0,-2969.0,6658.0,787.0,220,-229,-457,-716,-660,-220,43
271644020,-112.0,23.0,35.0,2503.0,-7634.0,3374.0,-435,65,162,523,-459,331,-635,118.0,38.0,-7.0,3571.0,8217.0,-98.0,1224,916,38,-649,-477,508,300,117.0,-39.0,18.0,-3069.0,6720.0,927.0,114,-2,-359,-716,-660,-221,47
271653056,-113.0,23.0,35.0,2437.0,-7598.0,3326.0,-404,68,164,523,-460,333,-634,118.0,38.0,-8.0,3508.0,8151.0,-37.0,1244,868,23,-649,-483,508,294,117.0,-39.0,18.0,-3086.0,6811.0,942.0,103,65,-327,-716,-659,-222,49
271673128,-114.0,23.0,34.0,2306.0,-7589.0,3234.0,-391,64,162,522,-462,337,-631,118.0,38.0,-9.0,3373.0,8092.0,-3.0,1313,847,19,-647,-493,506,283,116.0,-40.0,19.0,-3077.0,6922.0,903.0,124,15,-295,-715,-659,-224,51
271684576,-114.0,23.0,33.0,2275.0,-7590.0,3197.0,-406,57,161,521,-463,339,-630,118.0,38.0,-10.0,3316.0,8078.0,-17.0,1369,878,38,-646,-498,505,277,116.0,-40.0,19.0,-3064.0,6930.0,894.0,122,-16,-291,-715,-659,-225,52
271704628,-115.0,22.0,32.0,2280.0,-7562.0,3133.0,-411,50,159,520,-465,343,-627,118.0,38.0,-12.0,3211.0,8008.0,-80.0,1521,1011,112,-644,-510,504,264,116.0,-40.0,19.0,-3063.0,6891.0,875.0,89,-73,-277,-715,-658,-226,55
271713668,-116.0,22.0,32.0,2292.0,-7546.0,3099.0,-397,46,163,520,-466,345,-626,117.0,39.0,-13.0,3166.0,7943.0,-85.0,1598,1104,148,-643,-516,502,257,115.0,-41.0,19.0,-3070.0,6870.0,868.0,64,-87,-260,-715,-658,-226,56
271733732,-117.0,22.0,31.0,2311.0,-7558.0,3004.0,-362,28,174,519,-468,349,-623,116.0,39.0,-15.0,3114.0,7695.0,-58.0,1726,1266,242,-641,-528,500,240,115.0,-41.0,20.0,-3145.0,6991.0,813.0,-15,3,-227,-716,-657,-227,59
271742768,-117.0,22.0,31.0,2327.0,-7585.0,2947.0,-351,10,177,518,-469,350,-622,116.0,40.0,-16.0,3123.0,7559.0,-22.0,1751,1348,280,-641,-534,498,231,115.0,-41.0,20.0,-3169.0,7082.0,765.0,-25,15,-227,-716,-656,-228,59
271762828,-118.0,21.0,30.0,2352.0,-7619.0,2867.0,-352,-22,176,518,-471,354,-619,114.0,41.0,-18.0,3168.0,7235.0,79.0,1792,1501,318,-640,-547,494,212,114.0,-42.0,20.0,-3197.0,7236.0,708.0,-4,23,-208,-716,-655,-229,61
271774296,-119.0,21.0,29.0,2360.0,-7618.0,2844.0,-357,-31,174,518,-472,355,-617,113.0,41.0,-19.0,3209.0,7058.0,130.0,1810,1559,326,-640,-553,492,202,114.0,-42.0,20.0,-3222.0,7292.0,685.0,-3,-10,-213,-717,-655,-229,61
271794360,-120.0,21.0,29.0,2358.0,-7595.0,2802.0,-337,-53,178,517,-475,358,-614,112.0,43.0,-21.0,3387.0,6757.0,267.0,1765,1690,381,-640,-565,487,180,114.0,-42.0,20.0,-3265.0,7469.0,688.0,19,-7,-203,-717,-654,-230,63
271803400,-120.0,21.0,28.0,2351.0,-7597.0,2774.0,-319,-61,185,517,-476,359,-613,111.0,44.0,-22.0,3524.0,6638.0,313.0,1750,1753,427,-640,-571,484,169,114.0,-42.0,20.0,-3292.0,7573.0,666.0,40,10,-204,-717,-653,-231,64
271823468,-121.0,20.0,27.0,2341.0,-7627.0,2689.0,-287,-68,203,517,-478,362,-609,108.0,46.0,-24.0,3908.0,6435.0,446.0,1718,1842,560,-641,-581,478,146,113.0,-43.0,20.0,-3325.0,7725.0,613.0,139,-91,-221,-717,-653,-231,66
271834924,-121.0,20.0,27.0,2329.0,-7660.0,2646.0,-270,-77,210,517,-479,363,-608,107.0,47.0,-24.0,4092.0,6283.0,519.0,1707,1843,614,-642,-585,475,133,113.0,-43.0,20.0,-3345.0,7730.0,570.0,194,-161,-228,-717,-654,-231,67
271855012,-122.0,20.0,26.0,2299.0,-7736.0,2589.0,-245,-90,228,518,-481,365,-605,105.0,49.0,-26.0,4405.0,5891.0,652.0,1633,1756,658,-643,-593,469,109,113.0,-43.0,21.0,-3379.0,7684.0,531.0,243,-238,-220,-716,-654,-230,69
271864056,-123.0,20.0,26.0,2286.0,-7775.0,2546.0,-225,-101,237,518,-481,366,-603,103.0,50.0,-27.0,4568.0,5736.0,677.0,1580,1742,659,-644,-597,467,97,113.0,-43.0,21.0,-3589.0,7617.0,391.0,319,-306,-175,-715,-655,-229,73
271884108,-123.0,19.0,25.0,2282.0,-7880.0,2404.0,-188,-137,245,519,-483,368,-600,101.0,53.0,-28.0,4972.0,5509.0,627.0,1488,1746,681,-645,-603,461,72,112.0,-44.0,21.0,-3940.0,7681.0,208.0,329,-263,-159,-713,-657,-228,78
271893148,-124.0,19.0,25.0,2278.0,-7936.0,2340.0,-184,-149,247,519,-484,369,-598,99.0,54.0,-29.0,5203.0,5397.0,562.0,1461,1728,719,-646,-606,458,60,112.0,-44.0,21.0,-4091.0,7725.0,127.0,339,-239,-144,-712,-658,-227,80
271913200,-125.0,19.0,24.0,2211.0,-7989.0,2261.0,-184,-146,254,520,-486,371,-594,96.0,57.0,-31.0,5650.0,5093.0,460.0,1387,1693,808,-647,-610,454,36,112.0,-44.0,21.0,-4321.0,7760.0,33.0,377,-16,-58,-710,-660,-227,82
271924656,-125.0,19.0,24.0,2166.0,-7971.0,2248.0,-191,-148,257,521,-487,372,-592,95.0,59.0,-31.0,5852.0,4898.0,427.0,1326,1651,834,-648,-612,452,23,112.0,-44.0,21.0,-4371.0,7743.0,-18.0,410,142,2,-709,-662,-227,83
271944736,-126.0,18.0,23.0,2122.0,-7859.0,2258.0,-176,-172,271,522,-489,374,-589,92.0,62.0,-33.0,6279.0,4537.0,425.0,1144,1579,862,-649,-614,448,0,112.0,-44.0,21.0,-4367.0,7720.0,-237.0,465,282,99,-705,-665,-228,82
271953764,-126.0,18.0,23.0,2139.0,-7792.0,2270.0,-158,-189,279,523,-489,374,-587,90.0,63.0,-33.0,6477.0,4394.0,445.0,1047,1525,881,-650,-614,446,-11,112.0,-44.0,22.0,-4318.0,7705.0,-329.0,467,288,137,-703,-668,-229,81
271973840,-127.0,18.0,23.0,2225.0,-7711.0,2270.0,-108,-240,287,525,-491,375,-583,87.0,66.0,-35.0,6813.0,4137.0,466.0,919,1363,898,-652,-613,443,-33,112.0,-44.0,21.0,-4148.0,7858.0,-319.0,421,380,290,-699,-672,-229,78
271982888,-127.0,17.0,22.0,2273.0,-7707.0,2256.0,-82,-264,287,526,-492,375,-581,86.0,68.0,-35.0,6951.0,4009.0,512.0,840,1266,878,-653,-612,442,-44,113.0,-43.0,21.0,-4057.0,8060.0,-273.0,420,453,338,-697,-674,-229,76
272002968,-127.0,17.0,22.0,2309.0,-7731.0,2191.0,-33,-285,283,529,-494,375,-578,83.0,71.0,-37.0,7249.0,3872.0,345.0,658,862,782,-654,-610,442,-62,114.0,-42.0,21.0,-3782.0,8409.0,-232.0,626,591,400,-693,-679,-229,70
272014428,-128.0,17.0,22.0,2277.0,-7733.0,2154.0,-23,-302,272,530,-495,375,-576,82.0,72.0,-37.0,7349.0,3853.0,75.0,627,588,759,-653,-609,443,-69,114.0,-42.0,21.0,-3634.0,8505.0,-284.0,760,633,425,-690,-682,-229,67
272034484,-128.0,16.0,21.0,2128.0,-7661.0,2051.0,-5,-317,255,533,-497,375,-572,80.0,75.0,-38.0,7302.0,3804.0,-313.0,562,459,743,-651,-607,446,-82,115.0,-41.0,21.0,-3452.0,8628.0,-512.0,959,445,315,-682,-690,-229,62
272043512,-128.0,16.0,21.0,2048.0,-7660.0,1996.0,0,-329,253,534,-497,375,-570,79.0,76.0,-39.0,7200.0,3809.0,-362.0,445,527,726,-651,-606,447,-88,115.0,-40.0,20.0,-3432.0,8646.0,-594.0,1025,300,244,-678,-694,-229,61
272063596,-129.0,16.0,21.0,1928.0,-7757.0,1923.0,-26,-341,262,537,-499,374,-566,76.0,78.0,-40.0,7092.0,3907.0,-404.0,252,574,678,-651,-602,449,-99,115.0,-40.0,20.0,-3534.0,8641.0,-596.0,1099,210,174,-670,-703,-228,60
272072636,-129.0,16.0,21.0,1886.0,-7817.0,1886.0,-25,-315,271,538,-500,374,-564,76.0,79.0,-40.0,7083.0,3960.0,-354.0,225,558,650,-652,-600,450,-104,115.0,-39.0,21.0,-3586.0,8571.0,-541.0,1163,276,176,-666,-707,-227,60
272092720,-130.0,15.0,20.0,1823.0,-7898.0,1823.0,12,-230,300,541,-502,375,-560,74.0,81.0,-41.0,7085.0,3991.0,-365.0,224,300,514,-653,-596,452,-113,115.0,-39.0,21.0,-3610.0,8476.0,-505.0,1236,380,189,-662,-711,-227,60
272104192,-130.0,15.0,20.0,1782.0,-7927.0,1802.0,41,-218,303,542,-502,375,-558,73.0,81.0,-41.0,7078.0,3962.0,-429.0,257,143,421,-652,-595,453,-116,115.0,-39.0,21.0,-3534.0,8482.0,-455.0,1232,581,225,-652,-720,-228,57
272124268,-130.0,14.0,20.0,1730.0,-7926.0,1700.0,41,-248,302,545,-503,375,-555,72.0,83.0,-42.0,7051.0,4036.0,-476.0,187,-12,443,-651,-593,457,-122,114.0,-38.0,21.0,-3378.0,8702.0,-496.0,1262,498,306,-642,-729,-228,54
272133316,-131.0,14.0,20.0,1735.0,-7902.0,1680.0,42,-268,303,546,-503,375,-553,71.0,83.0,-42.0,7012.0,4068.0,-517.0,131,0,413,-650,-592,459,-124,114.0,-37.0,20.0,-3271.0,8673.0,-478.0,1350,457,369,-637,-734,-227,52
272153420,-131.0,14.0,19.0,1734.0,-7816.0,1703.0,31,-231,296,549,-504,375,-549,70.0,85.0,-43.0,7061.0,4035.0,-694.0,137,-112,291,-649,-589,462,-127,114.0,-36.0,20.0,-3109.0,8409.0,-376.0,1438,488,496,-626,-744,-225,49
272164884,-131.0,13.0,19.0,1672.0,-7763.0,1700.0,47,-189,302,551,-504,375,-547,70.0,85.0,-43.0,7137.0,4099.0,-1099.0,154,-382,233,-648,-589,465,-128,114.0,-35.0,20.0,-3085.0,8288.0,-405.0,1456,485,485,-621,-749,-224,47
272184964,-132.0,13.0,19.0,1390.0,-7669.0,1658.0,86,-161,325,554,-504,376,-544,69.0,85.0,-44.0,7195.0,3998.0,-1003.0,248,-550,167,-643,-589,471,-127,113.0,-34.0,20.0,-2877.0,7861.0,-447.0,1498,472,491,-609,-759,-222,44
272194012,-132.0,12.0,19.0,1231.0,-7684.0,1660.0,127,-141,348,555,-504,376,-542,68.0,86.0,-44.0,7032.0,3873.0,-967.0,238,-733,71,-640,-589,474,-126,113.0,-33.0,20.0,-2701.0,7589.0,-464.0,1468,522,528,-604,-764,-221,41
272214112,-132.0,12.0,19.0,1009.0,-7814.0,1641.0,166,-57,414,559,-503,377,-539,68.0,85.0,-44.0,6717.0,3604.0,-550.0,-12,-1030,-31,-636,-589,482,-121,112.0,-32.0,19.0,-2333.0,7272.0,-543.0,1354,521,484,-593,-773,-219,37
272223144,-132.0,11.0,19.0,953.0,-7879.0,1621.0,214,-22,453,561,-502,378,-538,68.0,85.0,-44.0,6534.0,3558.0,-478.0,-119,-1036,-45,-634,-589,486,-118,111.0,-31.0,19.0,-2142.0,7258.0,-639.0,1343,394,418,-587,-778,-217,35
272243192,-133.0,10.0,19.0,923.0,-7981.0,1540.0,249,-4,505,565,-499,380,-535,68.0,85.0,-45.0,6270.0,3661.0,-540.0,-152,-965,-57,-630,-588,493,-111,110.0,-30.0,19.0,-1914.0,7220.0,-927.0,1537,92,339,-576,-787,-214,34
272254652,-133.0,9.0,19.0,950.0,-7982.0,1480.0,225,13,526,567,-498,381,-533,68.0,85.0,-45.0,6294.0,3776.0,-731.0,-86,-820,-8,-629,-587,497,-108,109.0,-30.0,19.0,-1912.0,7178.0,-1105.0,1651,-44,304,-570,-792,-212,35
272274720,-133.0,8.0,19.0,1091.0,-7933.0,1430.0,241,9,539,571,-495,383,-530,67.0,85.0,-45.0,6676.0,4143.0,-928.0,-19,-521,205,-626,-586,502,-105,107.0,-29.0,19.0,-2106.0,7043.0,-1547.0,1802,-344,177,-557,-803,-207,39
272283744,-133.0,8.0,19.0,1120.0,-7929.0,1456.0,245,4,534,573,-494,384,-528,67.0,85.0,-45.0,6850.0,4271.0,-959.0,12,-421,286,-625,-584,505,-105,105.0,-30.0,19.0,-2234.0,6940.0,-1766.0,1812,-505,119,-550,-808,-205,43
272303780,-133.0,7.0,19.0,982.0,-7969.0,1581.0,187,-2,521,577,-491,385,-525,66.0,86.0,-46.0,6878.0,4295.0,-928.0,179,-511,196,-622,-583,511,-105,103.0,-30.0,19.0,-2544.0,6790.0,-2189.0,1758,-539,66,-536,-817,-200,51
272312812,-133.0,6.0,19.0,849.0,-7968.0,1683.0,182,4,523,579,-490,386,-523,66.0,86.0,-46.0,6857.0,4245.0,-870.0,209,-498,151,-620,-583,513,-104,101.0,-30.0,19.0,-2662.0,6789.0,-2420.0,1714,-450,78,-530,-822,-197,55
