Time, Roll1,Pitch1,Yaw1,Acc1x,Acc1y,Acc1z,Gyro1x,Gyro1y,Gyro1z,Q1w,Q1x,Q1y,Q1z, Roll2,Pitch2,Yaw2,Acc2x,Acc2y,Acc2z,Gyro2x,Gyro2y,Gyro2z,Q2w,Q2x,Q2y,Q2z, Roll3,Pitch3,Yaw3,Acc3x,Acc3y,Acc3z,Gyro3x,Gyro3y,Gyro3z,Q3w,Q3x,Q3y,Q3z
-1961018856,-42.0,59.0,-52.0,5453.0,-4788.0,5909.0,143,43,-28,793,-31,-374,479,34.0,91.0,9.0,7437.0,2061.0,4545.0,82,126,30,-854,-114,484,145,61.0,-56.0,-82.0,-4313.0,4660.0,-4508.0,70,-70,3,297,0,899,318
-1961009860,-42.0,59.0,-52.0,5449.0,-4759.0,5912.0,149,60,-26,793,-30,-26376,-1,-1.0,-192.0,24384.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
-1960760856,-46.0,56.0,-52.0,5628.0,-5609.0,5927.0,-351,293,170,790,-54,-373,482,28.0,95.0,8.0,8426.0,1699.0,5134.0,-105,-193,342,-858,-95,487,125,71.0,-52.0,-81.0,-3370.0,8392.0,-2391.0,-164,-1537,-455,288,18,884,365
-1960740896,-47.0,56.0,-51.0,5470.0,-5599.0,5806.0,-414,307,198,789,-61,-374,482,28.0,95.0,8.0,8436.0,1697.0,5190.0,-118,-214,343,-858,-93,488,124,71.0,-56.0,-78.0,-4880.0,9190.0,-1443.0,299,-1913,-1242,312,17,876,365
-1960729496,-48.0,55.0,-51.0,5389.0,-5612.0,5784.0,-440,317,213,789,-64,-374,482,27.0,96.0,8.0,8521.0,1712.0,5183.0,-133,-158,417,-858,-88,490,121,69.0,-59.0,-77.0,-5510.0,9449.0,-1141.0,572,-1843,-1620,325,15,873,362
-1960709532,-49.0,54.0,-51.0,5221.0,-5714.0,5696.0,-458,381,240,788,-72,-374,482,26.0,96.0,8.0,8571.0,1752.0,5081.0,-136,-184,458,-858,-86,491,119,66.0,-65.0,-75.0,-6411.0,9923.0,-1053.0,1021,-2108,-2428,353,6,866,351
-1960700532,-50.0,54.0,-51.0,5108.0,-5803.0,5605.0,-460,437,255,788,-76,-374,482,25.0,97.0,7.0,8621.0,1783.0,4760.0,-102,-270,475,-857,-81,494,115,63.0,-69.0,-74.0,-6810.0,10237.0,-1120.0,1198,-2379,-2840,370,1,863,342
-1960689100,-51.0,53.0,-50.0,4963.0,-5897.0,5495.0,-471,494,257,787,-80,-374,482,25.0,98.0,7.0,8651.0,1735.0,4604.0,-61,-305,473,-856,-79,496,113,57.0,-78.0,-70.0,-7532.0,10599.0,-1338.0,1376,-2833,-3420,408,-11,854,322
-1960669124,-52.0,52.0,-50.0,4587.0,-6004.0,5319.0,-533,583,232,787,-90,-373,481,24.0,99.0,7.0,8654.0,1573.0,4194.0,29,-456,461,-855,-76,501,108,53.0,-82.0,-68.0,-7796.0,10380.0,-1492.0,1366,-2843,-3506,427,-18,848,310
-1960649160,-54.0,50.0,-49.0,4237.0,-5883.0,5348.0,-595,634,196,787,-100,-371,481,23.0,100.0,7.0,8556.0,1488.0,3982.0,83,-538,417,-853,-74,504,106,46.0,-92.0,-64.0,-7888.0,9328.0,-1708.0,1240,-2447,-3443,463,-34,837,286
-1960640180,-54.0,50.0,-49.0,4108.0,-5790.0,5424.0,-623,655,183,788,-105,-370,480,22.0,102.0,6.0,8103.0,1198.0,3785.0,135,-491,389,-850,-72,510,102,42.0,-96.0,-62.0,-7653.0,8709.0,-1774.0,1174,-2315,-3352,479,-42,832,274
-1960628776,-55.0,49.0,-48.0,4039.0,-5723.0,5508.0,-616,659,173,788,-110,-369,479,22.0,102.0,6.0,7911.0,977.0,3738.0,120,-384,438,-849,-70,512,99,36.0,-104.0,-58.0,-6853.0,7233.0,-1667.0,1017,-2683,-3180,511,-56,819,251
-1960608800,-57.0,48.0,-48.0,4037.0,-5754.0,5576.0,-557,656,150,789,-120,-366,477,21.0,104.0,6.0,7757.0,635.0,3691.0,41,-292,469,-848,-67,516,94,33.0,-109.0,-56.0,-6612.0,6208.0,-1480.0,856,-3089,-3156,528,-63,811,241
-1960588848,-58.0,46.0,-47.0,4107.0,-5897.0,5590.0,-561,677,99,789,-130,-364,475,20.0,104.0,6.0,7794.0,517.0,3663.0,27,-324,419,-847,-65,517,92,26.0,-119.0,-51.0,-6813.0,3799.0,-1162.0,334,-3587,-3102,567,-78,789,220
-1960579852,-59.0,46.0,-46.0,4171.0,-5901.0,5627.0,-595,673,72,790,-134,-363,474,19.0,106.0,5.0,7953.0,237.0,3665.0,1,-535,304,-845,-61,522,88,22.0,-124.0,-50.0,-7093.0,2784.0,-1215.0,14,-3506,-2999,586,-87,776,212
-1960559880,-60.0,45.0,-46.0,4323.0,-5833.0,5752.0,-650,627,34,791,-143,-361,471,19.0,106.0,5.0,8073.0,81.0,3662.0,-41,-670,259,-844,-59,525,86,17.0,-133.0,-47.0,-7464.0,1613.0,-1824.0,-449,-2770,-2534,617,-105,753,199
-1960550896,-61.0,44.0,-45.0,4348.0,-5829.0,5839.0,-674,628,14,791,-148,-361,469,18.0,109.0,5.0,8032.0,-6.0,3491.0,-153,-1019,173,-839,-55,534,85,14.0,-137.0,-47.0,-7461.0,1285.0,-2257.0,-492,-2314,-2226,628,-114,744,194
-1960530928,-62.0,43.0,-44.0,4216.0,-5857.0,5972.0,-697,624,8,792,-157,-359,465,18.0,110.0,6.0,7837.0,53.0,3470.0,-164,-1021,150,-836,-53,538,84,10.0,-142.0,-46.0,-7329.0,509.0,-3006.0,-422,-1714,-1761,644,-129,730,185
-1960519512,-63.0,43.0,-44.0,4110.0,-5833.0,5990.0,-652,647,35,793,-162,-358,464,17.0,112.0,6.0,7239.0,105.0,3601.0,-153,-767,243,-831,-48,546,83,8.0,-145.0,-45.0,-7339.0,-34.0,-3246.0,-525,-1648,-1742,651,-136,723,182
-1960499568,-64.0,42.0,-43.0,4030.0,-5744.0,5968.0,-510,627,98,794,-170,-356,461,16.0,112.0,6.0,7075.0,22.0,3704.0,-177,-504,356,-830,-46,548,82,4.0,-149.0,-44.0,-7677.0,-896.0,-3357.0,-401,-1622,-1645,664,-151,710,174
-1960490580,-64.0,41.0,-43.0,4075.0,-5729.0,5928.0,-470,595,114,794,-174,-355,460,15.0,113.0,6.0,7246.0,-182.0,3848.0,-280,-263,508,-829,-40,550,79,2.0,-152.0,-44.0,-7927.0,-1238.0,-3280.0,-369,-1650,-1654,671,-158,703,170
-1960470616,-65.0,40.0,-42.0,4293.0,-5804.0,5808.0,-481,493,105,794,-181,-353,458,14.0,114.0,6.0,7497.0,-278.0,3941.0,-355,-361,503,-829,-36,551,77,-1.0,-155.0,-43.0,-8075.0,-2111.0,-3013.0,-432,-1503,-1674,684,-173,689,161
-1960459216,-66.0,40.0,-42.0,4402.0,-5827.0,5733.0,-492,441,88,794,-184,-353,457,13.0,115.0,6.0,7872.0,-237.0,3946.0,-467,-691,355,-827,-28,556,75,-3.0,-153.0,-42.0,-8069.0,-2565.0,-2898.0,-514,-1311,-1588,689,-181,683,157
-1960439276,-67.0,39.0,-41.0,4486.0,-5859.0,5536.0,-477,371,63,794,-190,-353,454,12.0,116.0,7.0,7849.0,-97.0,3865.0,-503,-861,260,-825,-24,559,76,-7.0,-149.0,-42.0,-8301.0,-3101.0,-2869.0,-579,-1112,-1554,698,-197,671,149
-1960430284,-68.0,39.0,-41.0,4475.0,-5906.0,5424.0,-472,355,41,794,-193,-353,453,11.0,118.0,7.0,7422.0,146.0,3860.0,-471,-757,224,-820,-17,565,77,-9.0,-147.0,-42.0,-8457.0,-3187.0,-2956.0,-591,-1011,-1615,701,-205,666,145
-1960418888,-68.0,39.0,-40.0,4445.0,-5981.0,5325.0,-486,334,11,794,-196,-353,451,11.0,118.0,8.0,7247.0,168.0,3966.0,-433,-545,320,-819,-14,567,77,-13.0,-142.0,-41.0,-8597.0,-3406.0,-3105.0,-546,-838,-1713,707,-223,656,136
-1960398932,-69.0,39.0,-39.0,4314.0,-6197.0,5226.0,-568,304,-66,794,-203,-355,448,9.0,119.0,8.0,7312.0,61.0,4144.0,-407,-187,483,-818,-7,569,75,-15.0,-140.0,-41.0,-8527.0,-3557.0,-3178.0,-464,-792,-1760,709,-231,652,131
-1960378972,-70.0,38.0,-39.0,4082.0,-6385.0,5251.0,-653,333,-121,794,-209,-356,444,9.0,119.0,8.0,7497.0,-1.0,4151.0,-426,-141,472,-818,-3,569,74,-20.0,-136.0,-40.0,-8292.0,-4094.0,-2717.0,-466,-714,-1840,714,-249,642,120
-1960369984,-71.0,38.0,-38.0,3964.0,-6476.0,5271.0,-675,350,-127,794,-213,-357,442,7.0,120.0,9.0,7852.0,-100.0,4087.0,-441,-199,380,-818,3,569,73,-22.0,-133.0,-40.0,-8230.0,-4382.0,-2192.0,-491,-569,-1862,716,-258,637,115
-1960350020,-72.0,38.0,-37.0,3830.0,-6608.0,5253.0,-705,378,-125,794,-221,-358,437,7.0,120.0,9.0,7906.0,-127.0,4014.0,-451,-205,335,-818,7,569,72,-27.0,-129.0,-39.0,-8294.0,-4839.0,-1016.0,-552,-217,-1823,719,-276,628,103
-1960341032,-73.0,38.0,-37.0,3814.0,-6659.0,5187.0,-724,403,-128,794,-225,-358,434,5.0,120.0,10.0,7955.0,-157.0,3932.0,-501,-89,303,-818,14,570,72,-29.0,-127.0,-39.0,-8378.0,-4935.0,-565.0,-586,-40,-1828,720,-285,624,97
-1960321068,-74.0,38.0,-35.0,3883.0,-6718.0,5012.0,-718,435,-156,794,-233,-359,429,5.0,120.0,10.0,8008.0,-177.0,3843.0,-521,-30,305,-818,17,569,72,-33.0,-122.0,-38.0,-8337.0,-4770.0,-62.0,-598,-46,-1937,720,-303,617,85
-1960309664,-75.0,37.0,-35.0,3945.0,-6735.0,4960.0,-714,408,-163,794,-237,-360,426,4.0,120.0,10.0,8216.0,-327.0,3667.0,-587,6,306,-818,24,568,72,-36.0,-120.0,-38.0,-8164.0,-4582.0,-25.0,-568,-125,-1973,720,-312,613,79
-1960289716,-76.0,37.0,-34.0,4016.0,-6743.0,4890.0,-714,323,-145,794,-244,-361,421,3.0,120.0,11.0,8346.0,-355.0,3511.0,-607,12,309,-818,28,568,73,-40.0,-116.0,-37.0,-7740.0,-4333.0,64.0,-500,-500,-2054,722,-330,603,68
-1960280724,-77.0,37.0,-33.0,4051.0,-6725.0,4853.0,-727,286,-138,794,-248,-363,418,2.0,121.0,12.0,8708.0,-341.0,3169.0,-621,-158,263,-818,36,568,74,-43.0,-113.0,-36.0,-7488.0,-4284.0,268.0,-510,-676,-2107,724,-339,596,62
-1960260760,-78.0,37.0,-32.0,4135.0,-6682.0,4767.0,-762,254,-152,793,-255,-365,413,1.0,121.0,12.0,8808.0,-313.0,2964.0,-594,-286,225,-817,40,570,74,-47.0,-108.0,-35.0,-6805.0,-4194.0,879.0,-564,-806,-2105,729,-356,581,51
-1960249324,-79.0,37.0,-32.0,4176.0,-6675.0,4730.0,-766,255,-174,793,-258,-366,410,1.0,122.0,13.0,8724.0,-327.0,2930.0,-533,-206,203,-815,46,572,75,-50.0,-106.0,-34.0,-6451.0,-4204.0,1274.0,-585,-877,-2039,731,-365,573,46
-1960229304,-80.0,38.0,-30.0,4229.0,-6661.0,4649.0,-727,262,-218,793,-265,-369,405,0.0,122.0,13.0,8697.0,-407.0,2971.0,-511,-106,253,-814,50,572,76,-54.0,-101.0,-33.0,-5963.0,-4167.0,1845.0,-630,-1154,-1958,737,-381,555,38
-1960220276,-80.0,38.0,-30.0,4237.0,-6651.0,4602.0,-707,258,-235,792,-268,-370,402,0.0,122.0,14.0,8819.0,-611.0,3018.0,-521,1,297,-814,56,572,76,-56.0,-99.0,-32.0,-5765.0,-4030.0,1933.0,-668,-1221,-1912,741,-388,546,35
-1960208820,-81.0,38.0,-29.0,4233.0,-6618.0,4550.0,-699,250,-244,792,-271,-372,399,-1.0,122.0,14.0,9007.0,-717.0,3063.0,-544,4,337,-814,60,571,76,-60.0,-94.0,-31.0,-5441.0,-3735.0,1728.0,-683,-1215,-1853,746,-404,527,29
-1960191188,-82.0,38.0,-28.0,4191.0,-6513.0,4486.0,-720,232,-257,792,-277,-374,392,-2.0,122.0,15.0,9240.0,-681.0,2850.0,-557,-259,299,-813,68,572,76,-62.0,-92.0,-30.0,-5349.0,-3703.0,1608.0,-669,-1243,-1822,748,-411,518,27
-1960171168,-83.0,38.0,-27.0,4116.0,-6381.0,4496.0,-728,233,-269,792,-282,-377,386,-2.0,123.0,15.0,9299.0,-589.0,2657.0,-519,-486,205,-811,71,574,76,-66.0,-88.0,-29.0,-5284.0,-3835.0,1479.0,-640,-1125,-1662,753,-425,500,22
-1960159692,-83.0,39.0,-26.0,4115.0,-6313.0,4498.0,-693,228,-272,792,-285,-378,383,-3.0,125.0,16.0,9288.0,-466.0,2307.0,-408,-912,22,-805,76,581,78,-68.0,-86.0,-29.0,-5255.0,-3954.0,1563.0,-643,-954,-1587,754,-432,492,19
-1960139632,-84.0,39.0,-25.0,4239.0,-6209.0,4380.0,-577,210,-288,792,-290,-380,377,-3.0,126.0,16.0,9278.0,-540.0,2335.0,-388,-990,13,-802,78,586,79,-71.0,-82.0,-28.0,-5032.0,-4155.0,1669.0,-585,-917,-1408,757,-444,478,15
-1960130612,-84.0,39.0,-25.0,4344.0,-6170.0,4278.0,-520,179,-300,792,-291,-382,374,-3.0,128.0,17.0,9254.0,-746.0,2388.0,-428,-1078,133,-795,84,594,79,-73.0,-81.0,-27.0,-4790.0,-4194.0,1624.0,-586,-878,-1311,758,-449,471,13
-1960110572,-85.0,40.0,-24.0,4458.0,-6192.0,4096.0,-496,93,-326,792,-294,-385,368,-4.0,129.0,17.0,9159.0,-780.0,2347.0,-444,-1158,146,-791,87,599,79,-76.0,-78.0,-26.0,-4256.0,-4291.0,1386.0,-569,-1024,-1141,760,-460,457,10
-1960099132,-85.0,40.0,-24.0,4479.0,-6254.0,4034.0,-527,87,-339,792,-296,-386,365,-4.0,132.0,18.0,9027.0,-913.0,2308.0,-475,-1240,183,-783,93,608,79,-77.0,-76.0,-26.0,-4005.0,-4370.0,1329.0,-529,-1172,-1048,762,-465,449,9
-1960079084,-85.0,41.0,-23.0,4491.0,-6353.0,3893.0,-516,103,-346,792,-299,-390,359,-5.0,133.0,19.0,9041.0,-1031.0,2310.0,-499,-1271,221,-779,97,613,79,-79.0,-74.0,-25.0,-3712.0,-4492.0,1247.0,-448,-1322,-860,766,-473,434,10
-1960070072,-85.0,41.0,-22.0,4488.0,-6396.0,3838.0,-464,107,-334,792,-300,-391,357,-6.0,136.0,20.0,9084.0,-1074.0,2085.0,-560,-1512,174,-769,104,624,79,-80.0,-72.0,-25.0,-3563.0,-4450.0,1175.0,-413,-1213,-709,768,-477,426,11
-1960050068,-86.0,42.0,-21.0,4443.0,-6530.0,3741.0,-403,82,-318,792,-303,-394,351,-6.0,137.0,21.0,9105.0,-1032.0,1962.0,-563,-1731,93,-763,108,631,79,-82.0,-71.0,-24.0,-3518.0,-4293.0,1104.0,-315,-1152,-441,771,-482,414,14
-1960041040,-86.0,42.0,-21.0,4405.0,-6600.0,3702.0,-405,91,-314,792,-304,-396,349,-6.0,141.0,23.0,9043.0,-1046.0,1854.0,-528,-2029,-79,-750,114,646,81,-82.0,-70.0,-24.0,-3509.0,-4207.0,1148.0,-275,-1273,-382,773,-484,408,16
-1960021012,-86.0,43.0,-20.0,4291.0,-6612.0,3623.0,-404,155,-289,792,-307,-398,344,-6.0,143.0,23.0,8948.0,-1178.0,1893.0,-532,-2096,-111,-742,117,654,82,-83.0,-69.0,-24.0,-3598.0,-4002.0,1402.0,-241,-1381,-241,778,-487,395,22
-1960009540,-86.0,43.0,-20.0,4202.0,-6544.0,3584.0,-384,190,-270,792,-308,-399,341,-6.0,147.0,25.0,8557.0,-1346.0,1614.0,-705,-2093,-136,-727,123,669,84,-83.0,-68.0,-24.0,-3764.0,-3917.0,1533.0,-200,-1492,-228,780,-487,389,25
-1959989508,-86.0,43.0,-19.0,4020.0,-6352.0,3472.0,-332,190,-226,793,-311,-400,337,-6.0,148.0,27.0,8288.0,-1304.0,1386.0,-824,-2050,-134,-719,127,677,85,-83.0,-67.0,-23.0,-4589.0,-3704.0,1439.0,-7,-1698,-313,787,-488,374,33
-1959980488,-87.0,43.0,-19.0,3972.0,-6262.0,3443.0,-313,168,-204,793,-312,-400,335,-6.0,150.0,29.0,7773.0,-1000.0,932.0,-928,-1932,-158,-704,135,691,90,-84.0,-66.0,-23.0,-5052.0,-3675.0,1414.0,83,-1507,-329,790,-488,368,36
-1959960444,-87.0,44.0,-18.0,3974.0,-6214.0,3458.0,-276,146,-158,793,-314,-401,331,-6.0,150.0,31.0,7594.0,-736.0,488.0,-880,-1861,-179,-696,138,697,93,-83.0,-66.0,-23.0,-5574.0,-3464.0,2270.0,129,1,123,793,-485,364,40
-1959949004,-87.0,44.0,-18.0,4010.0,-6272.0,3469.0,-255,160,-147,793,-315,-401,330,-5.0,148.0,33.0,7536.0,-431.0,301.0,-790,-2201,-171,-679,145,712,97,-82.0,-67.0,-24.0,-5390.0,-2684.0,840.0,220,1083,736,792,-482,370,41
-1959928968,-87.0,44.0,-17.0,4128.0,-6447.0,3424.0,-212,239,-146,793,-318,-401,326,-5.0,147.0,35.0,7608.0,-223.0,-85.0,-808,-2390,-220,-670,148,720,99,-79.0,-71.0,-24.0,-4223.0,-2486.0,-144.0,1111,720,504,788,-474,390,38
-1959919956,-87.0,44.0,-17.0,4186.0,-6531.0,3352.0,-193,267,-145,794,-319,-401,325,-4.0,142.0,38.0,7501.0,420.0,-1075.0,-513,-2436,-430,-648,152,738,104,-79.0,-70.0,-24.0,-3256.0,-2671.0,145.0,885,-1581,-13,792,-470,386,39
-1959899940,-87.0,44.0,-17.0,4205.0,-6679.0,3187.0,-199,317,-145,794,-321,-401,321,-3.0,140.0,39.0,7140.0,684.0,-1448.0,-369,-2493,-519,-637,152,747,106,-79.0,-68.0,-23.0,-4233.0,-3380.0,2543.0,1045,-2504,-401,807,-460,364,45
-1959890916,-87.0,44.0,-16.0,4156.0,-6699.0,3115.0,-207,341,-144,795,-322,-401,320,-2.0,135.0,42.0,6354.0,671.0,-1672.0,-189,-2062,-391,-617,152,763,108,-78.0,-67.0,-22.0,-5524.0,-3665.0,3309.0,1036,-1952,-382,815,-454,354,47
-1959870900,-88.0,44.0,-16.0,4070.0,-6600.0,3047.0,-199,378,-144,796,-325,-399,316,-1.0,133.0,43.0,6050.0,601.0,-1673.0,-100,-1612,-212,-610,152,769,108,-76.0,-67.0,-22.0,-7984.0,-4059.0,3952.0,846,653,-21,821,-443,354,46
-1959859436,-88.0,44.0,-16.0,4103.0,-6528.0,3065.0,-178,348,-155,796,-326,-399,314,-1.0,131.0,44.0,5566.0,780.0,-1964.0,58,-839,-17,-600,153,777,107,-76.0,-68.0,-22.0,-8758.0,-4310.0,4094.0,632,1121,-148,821,-439,360,44
-1959839400,-88.0,44.0,-15.0,4315.0,-6486.0,3094.0,-104,249,-204,797,-327,-398,310,-1.0,130.0,44.0,5459.0,950.0,-2030.0,132,-599,-30,-597,152,780,106,-75.0,-69.0,-21.0,-8722.0,-5093.0,4432.0,417,1734,-352,817,-435,374,34
-1959830372,-88.0,44.0,-15.0,4445.0,-6559.0,3057.0,-76,221,-232,798,-328,-398,309,-1.0,129.0,45.0,5536.0,1287.0,-1956.0,200,-385,-206,-592,150,783,106,-75.0,-70.0,-21.0,-8097.0,-5589.0,4524.0,468,1892,-332,815,-434,381,27
-1959810332,-87.0,45.0,-14.0,4648.0,-6871.0,2954.0,-94,242,-279,799,-328,-399,305,0.0,128.0,44.0,5722.0,1307.0,-1817.0,292,-269,-259,-591,148,785,106,-76.0,-70.0,-21.0,-6441.0,-6428.0,4431.0,369,1593,-339,811,-431,393,14
-1959798880,-87.0,45.0,-14.0,4721.0,-7030.0,2930.0,-129,270,-300,799,-329,-399,302,0.0,128.0,44.0,6236.0,1062.0,-1597.0,448,-404,-471,-589,142,788,106,-76.0,-70.0,-20.0,-5684.0,-6847.0,4524.0,247,1354,-330,809,-431,398,8
-1959778864,-87.0,45.0,-14.0,4802.0,-7190.0,2957.0,-174,350,-338,801,-330,-399,297,0.0,127.0,44.0,6452.0,841.0,-1498.0,397,-553,-632,-587,138,790,106,-77.0,-70.0,-20.0,-4819.0,-7501.0,4652.0,-128,1146,-239,805,-433,403,-1
-1959769828,-87.0,46.0,-13.0,4799.0,-7186.0,3022.0,-173,355,-342,802,-331,-399,295,1.0,126.0,43.0,6608.0,316.0,-1582.0,203,-662,-931,-581,130,795,107,-77.0,-70.0,-20.0,-4829.0,-7760.0,4642.0,-342,1326,-182,802,-434,407,-5
-1959749800,-87.0,46.0,-13.0,4665.0,-6991.0,3216.0,-154,346,-311,803,-332,-399,289,2.0,125.0,43.0,6641.0,28.0,-1633.0,105,-536,-954,-579,126,797,109,-78.0,-71.0,-20.0,-5248.0,-7854.0,4090.0,-548,1760,-39,794,-439,419,-11
-1959740772,-87.0,46.0,-12.0,4594.0,-6855.0,3316.0,-144,337,-282,804,-333,-398,287,4.0,125.0,43.0,6515.0,-226.0,-1983.0,38,8,-776,-576,119,800,113,-78.0,-72.0,-21.0,-5551.0,-7804.0,3761.0,-585,2145,31,788,-441,427,-15
-1959720740,-86.0,46.0,-12.0,4601.0,-6662.0,3435.0,-111,329,-246,806,-334,-397,283,4.0,125.0,43.0,6396.0,-221.0,-2149.0,35,330,-659,-576,116,800,115,-79.0,-73.0,-22.0,-5644.0,-7575.0,3335.0,-630,2674,108,773,-446,448,-24
-1959709272,-86.0,47.0,-12.0,4639.0,-6610.0,3446.0,-90,342,-239,806,-334,-397,281,5.0,126.0,42.0,6286.0,-85.0,-2543.0,116,889,-363,-581,111,797,118,-79.0,-74.0,-22.0,-5369.0,-7348.0,3094.0,-623,2694,162,766,-447,459,-29
-1959689240,-86.0,47.0,-11.0,4671.0,-6553.0,3376.0,-66,333,-210,808,-334,-396,277,6.0,127.0,41.0,6207.0,-41.0,-2588.0,185,1054,-266,-585,109,794,118,-79.0,-75.0,-23.0,-4686.0,-6887.0,2528.0,-570,2254,52,751,-451,479,-38
-1959680216,-86.0,47.0,-11.0,4662.0,-6540.0,3373.0,-71,303,-189,809,-335,-395,275,6.0,129.0,39.0,6170.0,-47.0,-2658.0,254,1088,-441,-593,103,789,119,-79.0,-75.0,-24.0,-4402.0,-6727.0,2336.0,-547,1965,-29,745,-453,486,-42
-1959660180,-86.0,47.0,-11.0,4621.0,-6472.0,3478.0,-121,273,-144,810,-336,-394,272,6.0,130.0,39.0,6264.0,-126.0,-2485.0,227,1026,-487,-597,100,786,120,-80.0,-75.0,-25.0,-4202.0,-6475.0,1680.0,-426,1534,-107,734,-457,498,-49
-1959651148,-86.0,47.0,-11.0,4623.0,-6411.0,3525.0,-92,266,-117,810,-336,-394,271,7.0,131.0,37.0,6529.0,-17.0,-2221.0,178,1026,-448,-605,94,780,122,-80.0,-75.0,-25.0,-4314.0,-6445.0,1547.0,-392,1352,-73,729,-459,503,-52
-1959631120,-86.0,47.0,-11.0,4742.0,-6375.0,3595.0,6,224,-88,812,-336,-393,268,8.0,132.0,36.0,6697.0,40.0,-2063.0,202,1053,-501,-609,91,777,123,-81.0,-75.0,-26.0,-4454.0,-6157.0,1374.0,-365,1208,49,721,-461,512,-57
-1959619672,-85.0,47.0,-10.0,4834.0,-6407.0,3609.0,60,206,-88,812,-336,-393,267,9.0,134.0,35.0,7157.0,8.0,-1805.0,212,943,-558,-617,84,771,126,-81.0,-75.0,-26.0,-4426.0,-6027.0,1422.0,-397,1250,144,717,-462,517,-58
-1959599656,-85.0,47.0,-10.0,4984.0,-6512.0,3599.0,91,224,-96,814,-335,-392,266,9.0,135.0,34.0,7432.0,-30.0,-1808.0,182,852,-554,-620,81,769,127,-80.0,-76.0,-27.0,-4815.0,-5912.0,1485.0,-432,1223,123,709,-463,527,-61
-1959590628,-85.0,47.0,-10.0,4978.0,-6529.0,3570.0,88,243,-93,814,-335,-391,265,10.0,136.0,33.0,7931.0,-146.0,-1779.0,109,642,-473,-626,75,765,129,-80.0,-76.0,-27.0,-5187.0,-5899.0,1380.0,-456,1097,62,705,-464,531,-63
-1959570604,-85.0,47.0,-10.0,4791.0,-6488.0,3483.0,111,260,-64,816,-335,-390,263,10.0,136.0,33.0,8019.0,-170.0,-1665.0,73,547,-462,-628,73,763,130,-80.0,-76.0,-28.0,-5594.0,-5845.0,1085.0,-513,1266,96,697,-466,540,-65
-1959559172,-85.0,47.0,-10.0,4676.0,-6467.0,3452.0,122,239,-39,816,-334,-389,263,11.0,136.0,32.0,7832.0,-113.0,-1483.0,-61,415,-536,-631,69,760,133,-80.0,-76.0,-29.0,-5568.0,-5772.0,795.0,-479,1386,210,692,-466,546,-66
-1959539140,-84.0,47.0,-10.0,4576.0,-6450.0,3456.0,117,154,26,817,-334,-388,262,12.0,136.0,32.0,7799.0,18.0,-1513.0,-36,450,-510,-632,67,759,135,-79.0,-77.0,-30.0,-5297.0,-5633.0,111.0,-459,1388,303,681,-467,558,-68
-1959530116,-84.0,47.0,-10.0,4602.0,-6464.0,3504.0,111,126,58,817,-334,-387,262,12.0,136.0,32.0,7742.0,247.0,-1488.0,25,394,-431,-635,63,756,138,-79.0,-77.0,-30.0,-5041.0,-5613.0,-236.0,-446,1066,251,676,-468,563,-69
-1959510080,-84.0,47.0,-10.0,4720.0,-6524.0,3572.0,134,113,94,818,-333,-386,263,13.0,136.0,31.0,7701.0,259.0,-1337.0,16,370,-464,-636,61,755,139,-78.0,-77.0,-31.0,-4310.0,-5395.0,-829.0,-283,346,248,670,-469,569,-69
-1959501068,-84.0,47.0,-11.0,4772.0,-6563.0,3570.0,165,116,94,818,-333,-386,263,14.0,137.0,31.0,7567.0,400.0,-1084.0,-99,474,-456,-639,57,752,143,-78.0,-77.0,-32.0,-4147.0,-5301.0,-974.0,-183,-15,198,669,-470,570,-68
-1959481028,-84.0,47.0,-11.0,4743.0,-6661.0,3507.0,192,160,94,819,-332,-385,263,14.0,137.0,31.0,7545.0,605.0,-1130.0,-123,559,-393,-641,56,750,145,-78.0,-77.0,-32.0,-4735.0,-5213.0,-899.0,-128,-247,142,670,-470,569,-65
-1959469588,-84.0,47.0,-11.0,4668.0,-6698.0,3480.0,167,205,106,819,-332,-384,264,15.0,137.0,31.0,7660.0,1023.0,-1373.0,24,650,-308,-645,52,747,148,-78.0,-78.0,-32.0,-5223.0,-5215.0,-841.0,-84,-17,238,670,-470,570,-64
-1959449552,-84.0,46.0,-11.0,4506.0,-6671.0,3458.0,132,252,135,820,-332,-381,264,15.0,137.0,30.0,7805.0,1144.0,-1430.0,89,648,-266,-647,50,745,149,-77.0,-78.0,-32.0,-5674.0,-5217.0,-745.0,-96,801,475,667,-467,575,-62
-1959440540,-84.0,46.0,-11.0,4442.0,-6607.0,3469.0,146,241,154,820,-333,-380,265,16.0,137.0,30.0,8050.0,1189.0,-1326.0,107,581,-221,-652,47,741,150,-76.0,-79.0,-33.0,-5740.0,-5411.0,-577.0,-165,910,544,664,-466,580,-62
-1959420524,-84.0,46.0,-11.0,4440.0,-6477.0,3543.0,188,182,181,821,-332,-378,266,16.0,137.0,29.0,8115.0,1075.0,-1132.0,102,540,-224,-654,45,739,150,-75.0,-80.0,-34.0,-6053.0,-5755.0,18.0,-408,693,401,659,-464,587,-61
